Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,543.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,544.4ms,Serial1,04EF0006,Data,8,64 15 1F F0 0B 19 A9 0E,73EE,
,550.0ms,Serial1,0CF00400,Data,8,FE FF 9D 28 1C FF FF FF,2095,
,560.7ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,561.2ms,Serial1,0CEFFF00,Data,8,64 06 2C 7D FF FF FF FF,039F,
,561.3ms,Serial1,18FEEE00,Data,8,47 3C FF FF FF FF FF FF,61BC,
,562.7ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,563.4ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,564.6ms,Serial1,04EF0006,Data,8,64 15 10 F0 11 19 A9 0E,76C8,
,570.2ms,Serial1,0CF00400,Data,8,FE FF 9C 26 1C FF FF FF,0946,
,580.0ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,580.6ms,Serial1,0CEFFF00,Data,8,64 06 2E 7D FF FF FF FF,3FC7,
,583.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,584.4ms,Serial1,04EF0006,Data,8,64 15 11 F0 0B 19 A9 0E,03FF,
,590.0ms,Serial1,0CF00400,Data,8,FE FF 9D 26 1C FF FF FF,176A,
,590.6ms,Serial1,18FEDF00,Data,8,8B 24 1C FF FF FF FF FF,13DF,
,600.0ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,600.6ms,Serial1,0CEFFF00,Data,8,64 06 2D 7D FF FF FF FF,1DB3,
,601.1ms,Serial1,18FEF200,Data,8,21 00 FF FF FF FF FF FF,437B,
,603.2ms,Serial1,0006F783,Data,8,01 01 FF FF FF FF FF F5,5242,
,604.4ms,Serial1,04EF0006,Data,8,64 15 12 F0 0B 19 A9 0E,218B,
,604.9ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,605.7ms,Serial1,,,,5D FF FF F3 FF FF FF FF,66E2,
,606.1ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,606.7ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,607.3ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,610.3ms,Serial1,0CF00400,Data,8,FE FF 9D 2C 1C FF FF FF,3407,
,620.0ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,621.1ms,Serial1,0CEFFF00,Data,8,64 06 2B 7D FF FF FF FF,595B,
,621.2ms,Serial1,18EF0600,Data,8,64 0E D1 00 FF FF FF FF,3789,
,623.2ms,Serial1,0006F783,Data,8,01 01 FF FF FF FF FF F5,5242,
,624.4ms,Serial1,04EF0006,Data,8,64 15 13 F0 11 19 A9 0E,54BC,
